4,28.770,382.08
4,28.771,382.07
4,28.772,382.11
4,28.773,382.13
4,28.774,382.09
4,28.775,382.13
4,28.776,382.16
4,28.777,382.15
4,28.778,382.21
4,28.779,382.20
4,28.780,382.22
4,28.781,382.23
4,28.782,382.25
4,28.783,382.28
4,28.784,382.31
4,28.785,382.28
4,28.786,382.34
4,28.787,382.38
4,28.788,382.36
4,28.789,382.38
4,28.790,382.40
4,28.791,382.43
4,28.792,382.43
4,28.793,382.51
4,28.794,382.49
4,28.795,382.54
4,28.796,382.56
4,28.797,382.57
4,28.798,382.59
4,28.799,382.59
4,28.800,382.64
4,28.801,382.66
4,28.802,382.68
4,28.803,382.69
4,28.804,382.76
4,28.805,382.76
4,28.806,382.81
4,28.807,382.85
4,28.808,382.85
4,28.809,382.87
4,28.810,382.90
4,28.811,382.92
4,28.812,382.96
4,28.813,383.01
4,28.814,383.03
4,28.815,383.05
4,28.816,383.07
4,28.817,383.09
4,28.818,383.15
4,28.819,383.16
4,28.820,383.19
4,28.821,383.24
4,28.822,383.21
4,28.823,383.28
4,28.824,383.33
4,28.825,383.32
4,28.826,383.38
4,28.827,383.42
4,28.828,383.42
4,28.829,383.49
4,28.830,383.51
4,28.831,383.52
4,28.832,383.55
4,28.833,383.60
4,28.834,383.63
4,28.835,383.70
4,28.836,383.69
4,28.837,383.74
4,28.838,383.78
4,28.839,383.78
4,28.840,383.81
4,28.841,383.89
4,28.842,383.90
4,28.843,383.93
4,28.844,384.00
4,28.845,384.01
4,28.846,384.06
4,28.847,384.10
4,28.848,384.13
4,28.849,384.18
4,28.850,384.23
4,28.851,384.23
4,28.852,384.29
4,28.853,384.29
4,28.854,384.33
4,28.855,384.39
4,28.856,384.39
4,28.857,384.43
4,28.858,384.49
4,28.859,384.50
4,28.860,384.55
4,28.861,384.61
4,28.862,384.62
4,28.863,384.66
4,28.864,384.70
4,28.865,384.74
4,28.866,384.77
4,28.867,384.81
4,28.868,384.83
4,28.869,384.87
4,28.870,384.88
4,28.871,384.94
4,28.872,384.97
4,28.873,384.99
4,28.874,385.01
4,28.875,385.04
4,28.876,385.09
4,28.877,385.09
4,28.878,385.14
4,28.879,385.15
4,28.880,385.21
4,28.881,385.25
4,28.882,385.24
4,28.883,385.32
4,28.884,385.30
4,28.885,385.34
4,28.886,385.37
4,28.887,385.41
4,28.888,385.43
4,28.889,385.45
4,28.890,385.49
4,28.891,385.52
4,28.892,385.57
4,28.893,385.55
4,28.894,385.56
4,28.895,385.64
4,28.896,385.62
4,28.897,385.67
4,28.898,385.70
4,28.899,385.70
4,28.900,385.73
4,28.901,385.77
4,28.902,385.79
4,28.903,385.81
4,28.904,385.82
4,28.905,385.86
4,28.906,385.86
4,28.907,385.89
4,28.908,385.92
4,28.909,385.96
4,28.910,385.95
4,28.911,385.99
4,28.912,386.03
4,28.913,385.99
4,28.914,386.05
4,28.915,386.08
4,28.916,386.08
4,28.917,386.12
4,28.918,386.16
4,28.919,386.13
4,28.920,386.18
4,28.921,386.17
4,28.922,386.22
4,28.923,386.25
4,28.924,386.22
4,28.925,386.26
4,28.926,386.30
4,28.927,386.31
4,28.928,386.32
4,28.929,386.33
4,28.930,386.38
4,28.931,386.40
4,28.932,386.44
4,28.933,386.42
4,28.934,386.45
4,28.935,386.44
4,28.936,386.48
4,28.937,386.50
4,28.938,386.53
4,28.939,386.55
4,28.940,386.56
4,28.941,386.58
4,28.942,386.61
4,28.943,386.62
4,28.944,386.65
4,28.945,386.65
4,28.946,386.74
4,28.947,386.73
4,28.948,386.76
4,28.949,386.80
4,28.950,386.82
4,28.951,386.86
4,28.952,386.87
4,28.953,386.91
4,28.954,386.97
4,28.955,386.95
4,28.956,387.01
4,28.957,387.04
4,28.958,387.09
4,28.959,387.12
4,28.960,387.13
4,28.961,387.19
4,28.962,387.21
4,28.963,387.26
4,28.964,387.28
4,28.965,387.34
4,28.966,387.37
4,28.967,387.41
4,28.968,387.49
4,28.969,387.52
4,28.970,387.56
4,28.971,387.59
4,28.972,387.66
4,28.973,387.70
4,28.974,387.77
4,28.975,387.81
4,28.976,387.86
4,28.977,387.89
4,28.978,387.92
4,28.979,387.98
4,28.980,388.06
4,28.981,388.08
4,28.982,388.13
4,28.983,388.19
4,28.984,388.22
4,28.985,388.28
4,28.986,388.35
4,28.987,388.36
4,28.988,388.44
4,28.989,388.48
4,28.990,388.52
4,28.991,388.58
4,28.992,388.63
4,28.993,388.68
4,28.994,388.71
4,28.995,388.75
4,28.996,388.79
4,28.997,388.85
4,28.998,388.92
4,28.999,388.96
4,29.000,389.02
4,29.001,389.05
4,29.002,389.09
4,29.003,389.19
4,29.004,389.21
4,29.005,389.26
4,29.006,389.29
4,29.007,389.35
4,29.008,389.40
4,29.009,389.44
4,29.010,389.45
4,29.011,389.55
4,29.012,389.59
4,29.013,389.63
4,29.014,389.68
4,29.015,389.72
4,29.016,389.78
4,29.017,389.82
4,29.018,389.86
4,29.019,389.92
4,29.020,390.00
4,29.021,390.01
4,29.022,390.09
4,29.023,390.14
4,29.024,390.15
4,29.025,390.21
4,29.026,390.25
4,29.027,390.31
4,29.028,390.37
4,29.029,390.41
4,29.030,390.46
4,29.031,390.50
4,29.032,390.54
4,29.033,390.62
4,29.034,390.65
4,29.035,390.71
4,29.036,390.77
4,29.037,390.82
4,29.038,390.84
4,29.039,390.89
4,29.040,390.94
4,29.041,391.00
4,29.042,391.07
4,29.043,391.06
4,29.044,391.14
4,29.045,391.19
4,29.046,391.23
4,29.047,391.29
4,29.048,391.34
4,29.049,391.39
4,29.050,391.46
4,29.051,391.51
4,29.052,391.52
4,29.053,391.58
4,29.054,391.62
4,29.055,391.68
4,29.056,391.75
4,29.057,391.79
4,29.058,391.85
4,29.059,391.90
4,29.060,391.92
4,29.061,392.01
4,29.062,392.03
4,29.063,392.07
4,29.064,392.15
4,29.065,392.19
4,29.066,392.24
4,29.067,392.30
4,29.068,392.35
4,29.069,392.37
4,29.070,392.46
4,29.071,392.48
4,29.072,392.52
4,29.073,392.58
4,29.074,392.63
4,29.075,392.65
4,29.076,392.72
4,29.077,392.78
4,29.078,392.81
4,29.079,392.86
4,29.080,392.87
4,29.081,392.95
4,29.082,392.99
4,29.083,393.02
4,29.084,393.06
4,29.085,393.13
4,29.086,393.18
4,29.087,393.20
4,29.088,393.24
4,29.089,393.28
4,29.090,393.32
4,29.091,393.36
4,29.092,393.41
4,29.093,393.41
4,29.094,393.49
4,29.095,393.52
4,29.096,393.58
4,29.097,393.60
4,29.098,393.64
4,29.099,393.67
4,29.100,393.72
4,29.101,393.76
4,29.102,393.78
4,29.103,393.83
4,29.104,393.86
4,29.105,393.89
4,29.106,393.92
4,29.107,393.97
4,29.108,393.99
4,29.109,394.04
4,29.110,394.07
4,29.111,394.09
4,29.112,394.13
4,29.113,394.18
4,29.114,394.20
4,29.115,394.24
4,29.116,394.28
4,29.117,394.28
4,29.118,394.27
4,29.119,394.35
4,29.120,394.35
4,29.121,394.41
4,29.122,394.44
4,29.123,394.49
4,29.124,394.51
4,29.125,394.51
4,29.126,394.58
4,29.127,394.60
4,29.128,394.63
4,29.129,394.66
4,29.130,394.69
4,29.131,394.71
4,29.132,394.74
4,29.133,394.80
4,29.134,394.81
4,29.135,394.88
4,29.136,394.91
4,29.137,394.91
4,29.138,394.94
4,29.139,395.00
4,29.140,395.02
4,29.141,395.06
4,29.142,395.08
4,29.143,395.12
4,29.144,395.17
4,29.145,395.19
4,29.146,395.21
4,29.147,395.26
4,29.148,395.30
4,29.149,395.34
4,29.150,395.37
4,29.151,395.42
4,29.152,395.42
4,29.153,395.46
4,29.154,395.51
4,29.155,395.54
4,29.156,395.60
4,29.157,395.61
4,29.158,395.66
4,29.159,395.70
4,29.160,395.73
4,29.161,395.76
4,29.162,395.82
4,29.163,395.83
4,29.164,395.86
4,29.165,395.91
4,29.166,395.95
4,29.167,395.99
4,29.168,396.03
4,29.169,396.07
4,29.170,396.11
4,29.171,396.13
4,29.172,396.19
4,29.173,396.22
4,29.174,396.23
4,29.175,396.27
4,29.176,396.31
4,29.177,396.36
4,29.178,396.38
4,29.179,396.44
4,29.180,396.46
4,29.181,396.51
4,29.182,396.51
4,29.183,396.56
4,29.184,396.59
4,29.185,396.63
4,29.186,396.66
4,29.187,396.69
4,29.188,396.72
4,29.189,396.76
4,29.190,396.79
4,29.191,396.80
4,29.192,396.84
4,29.193,396.86
4,29.194,396.91
4,29.195,396.96
4,29.196,396.98
4,29.197,397.00
4,29.198,397.03
4,29.199,397.05
4,29.200,397.08
4,29.201,397.12
4,29.202,397.10
4,29.203,397.18
4,29.204,397.20
4,29.205,397.22
4,29.206,397.25
4,29.207,397.28
4,29.208,397.30
4,29.209,397.32
4,29.210,397.32
4,29.211,397.36
4,29.212,397.39
4,29.213,397.43
4,29.214,397.45
4,29.215,397.49
4,29.216,397.53
4,29.217,397.53
4,29.218,397.54
4,29.219,397.57
4,29.220,397.59
4,29.221,397.60
4,29.222,397.61
4,29.223,397.67
4,29.224,397.70
4,29.225,397.70
4,29.226,397.72
4,29.227,397.75
4,29.228,397.77
4,29.229,397.81
4,29.230,397.84
4,29.231,397.84
4,29.232,397.88
4,29.233,397.90
4,29.234,397.91
4,29.235,397.94
4,29.236,397.97
4,29.237,398.00
4,29.238,398.01
4,29.239,398.03
4,29.240,398.05
4,29.241,398.08
4,29.242,398.09
4,29.243,398.11
4,29.244,398.14
4,29.245,398.15
4,29.246,398.19
4,29.247,398.19
4,29.248,398.19
4,29.249,398.24
4,29.250,398.23
4,29.251,398.28
4,29.252,398.30
4,29.253,398.29
4,29.254,398.34
4,29.255,398.36
4,29.256,398.37
4,29.257,398.40
4,29.258,398.41
4,29.259,398.43
4,29.260,398.45
4,29.261,398.48
4,29.262,398.49
4,29.263,398.51
4,29.264,398.50
4,29.265,398.56
4,29.266,398.58
4,29.267,398.57
4,29.268,398.59
4,29.269,398.61
4,29.270,398.63
4,29.271,398.64
4,29.272,398.66
4,29.273,398.68
4,29.274,398.69
4,29.275,398.70
4,29.276,398.72
4,29.277,398.73
4,29.278,398.76
4,29.279,398.74
4,29.280,398.81
4,29.281,398.79
4,29.282,398.82
4,29.283,398.84
4,29.284,398.86
4,29.285,398.85
4,29.286,398.87
4,29.287,398.89
4,29.288,398.91
4,29.289,398.92
4,29.290,398.93
4,29.291,398.95
4,29.292,398.95
4,29.293,398.97
4,29.294,398.98
4,29.295,399.01
4,29.296,399.02
4,29.297,399.02
4,29.298,399.02
4,29.299,399.04
4,29.300,399.05
4,29.301,399.06
4,29.302,399.07
4,29.303,399.04
4,29.304,399.08
4,29.305,399.09
4,29.306,399.09
4,29.307,399.11
4,29.308,399.12
4,29.309,399.13
4,29.310,399.14
4,29.311,399.15
4,29.312,399.15
4,29.313,399.15
4,29.314,399.15
4,29.315,399.17
4,29.316,399.19
4,29.317,399.17
4,29.318,399.20
4,29.319,399.19
4,29.320,399.14
4,29.321,399.19
4,29.322,399.20
4,29.323,399.19
4,29.324,399.20
4,29.325,399.21
4,29.326,399.24
4,29.327,399.22
4,29.328,399.21
4,29.329,399.22
4,29.330,399.22
4,29.331,399.23
4,29.332,399.22
4,29.333,399.24
4,29.334,399.21
4,29.335,399.26
4,29.336,399.23
4,29.337,399.23
4,29.338,399.22
4,29.339,399.22
4,29.340,399.22
4,29.341,399.23
4,29.342,399.22
4,29.343,399.22
4,29.344,399.22
4,29.345,399.21
4,29.346,399.21
4,29.347,399.20
4,29.348,399.21
4,29.349,399.21
4,29.350,399.22
4,29.351,399.21
4,29.352,399.22
4,29.353,399.22
4,29.354,399.21
4,29.355,399.20
4,29.356,399.15
4,29.357,399.19
4,29.358,399.18
4,29.359,399.21
4,29.360,399.19
4,29.361,399.20
4,29.362,399.16
4,29.363,399.19
4,29.364,399.19
4,29.365,399.18
4,29.366,399.18
4,29.367,399.16
4,29.368,399.16
4,29.369,399.16
4,29.370,399.15
4,29.371,399.15
4,29.372,399.15
4,29.373,399.15
4,29.374,399.15
4,29.375,399.16
4,29.376,399.15
4,29.377,399.15
4,29.378,399.12
4,29.379,399.13
4,29.380,399.13
4,29.381,399.14
4,29.382,399.13
4,29.383,399.13
4,29.384,399.12
4,29.385,399.11
4,29.386,399.12
4,29.387,399.10
4,29.388,399.10
4,29.389,399.09
4,29.390,399.09
4,29.391,399.07
4,29.392,399.07
4,29.393,399.09
4,29.394,399.08
4,29.395,399.08
4,29.396,399.10
4,29.397,399.07
4,29.398,399.08
4,29.399,399.09
4,29.400,399.08
4,29.401,399.07
4,29.402,399.07
4,29.403,399.07
4,29.404,399.05
4,29.405,399.08
4,29.406,399.02
4,29.407,399.07
4,29.408,399.06
4,29.409,399.06
4,29.410,399.05
4,29.411,399.06
4,29.412,399.06
4,29.413,399.06
4,29.414,399.06
4,29.415,399.06
4,29.416,399.07
4,29.417,399.09
4,29.418,399.07
4,29.419,399.09
4,29.420,399.08
4,29.421,399.09
4,29.422,399.11
4,29.423,399.10
4,29.424,399.12
4,29.425,399.16
4,29.426,399.13
4,29.427,399.15
4,29.428,399.16
4,29.429,399.17
4,29.430,399.17
4,29.431,399.18
4,29.432,399.18
4,29.433,399.21
4,29.434,399.23
4,29.435,399.23
4,29.436,399.20
4,29.437,399.25
4,29.438,399.24
4,29.439,399.27
4,29.440,399.27
4,29.441,399.29
4,29.442,399.32
4,29.443,399.34
4,29.444,399.34
4,29.445,399.35
4,29.446,399.38
4,29.447,399.36
4,29.448,399.41
4,29.449,399.42
4,29.450,399.43
4,29.451,399.44
4,29.452,399.47
4,29.453,399.48
4,29.454,399.51
4,29.455,399.52
4,29.456,399.51
4,29.457,399.57
4,29.458,399.55
4,29.459,399.59
4,29.460,399.62
4,29.461,399.63
4,29.462,399.65
4,29.463,399.67
4,29.464,399.68
4,29.465,399.70
4,29.466,399.73
4,29.467,399.73
4,29.468,399.75
4,29.469,399.78
4,29.470,399.79
4,29.471,399.81
4,29.472,399.84
4,29.473,399.85
4,29.474,399.88
4,29.475,399.90
4,29.476,399.93
4,29.477,399.93
4,29.478,399.97
4,29.479,399.98
4,29.480,399.99
4,29.481,400.03
4,29.482,400.07
4,29.483,400.06
4,29.484,400.11
4,29.485,400.12
4,29.486,400.15
4,29.487,400.11
4,29.488,400.18
4,29.489,400.20
4,29.490,400.22
4,29.491,400.26
4,29.492,400.27
4,29.493,400.29
4,29.494,400.30
4,29.495,400.33
4,29.496,400.34
4,29.497,400.37
4,29.498,400.40
4,29.499,400.42
4,29.500,400.44
4,29.501,400.46
4,29.502,400.47
4,29.503,400.51
4,29.504,400.54
4,29.505,400.54
4,29.506,400.55
4,29.507,400.61
4,29.508,400.62
4,29.509,400.63
4,29.510,400.58
4,29.511,400.66
4,29.512,400.70
4,29.513,400.73
4,29.514,400.76
4,29.515,400.75
4,29.516,400.78
4,29.517,400.80
4,29.518,400.82
4,29.519,400.82
4,29.520,400.87
4,29.521,400.91
4,29.522,400.91
4,29.523,400.91
4,29.524,400.94
4,29.525,400.99
4,29.526,401.01
4,29.527,401.01
4,29.528,401.04
4,29.529,401.06
4,29.530,401.09
4,29.531,401.12
4,29.532,401.12
4,29.533,401.15
4,29.534,401.17
4,29.535,401.23
4,29.536,401.22
4,29.537,401.26
4,29.538,401.28
4,29.539,401.31
4,29.540,401.34
4,29.541,401.36
4,29.542,401.38
4,29.543,401.42
4,29.544,401.44
4,29.545,401.48
4,29.546,401.51
4,29.547,401.54
4,29.548,401.56
4,29.549,401.59
4,29.550,401.61
4,29.551,401.60
4,29.552,401.68
4,29.553,401.72
4,29.554,401.72
4,29.555,401.79
4,29.556,401.81
4,29.557,401.85
4,29.558,401.90
4,29.559,401.92
4,29.560,401.95
4,29.561,402.01
4,29.562,402.03
4,29.563,402.06
4,29.564,402.11
4,29.565,402.15
4,29.566,402.19
4,29.567,402.21
4,29.568,402.25
4,29.569,402.29
4,29.570,402.33
4,29.571,402.37
4,29.572,402.42
4,29.573,402.45
4,29.574,402.51
4,29.575,402.52
4,29.576,402.55
4,29.577,402.59
4,29.578,402.65
4,29.579,402.67
4,29.580,402.74
4,29.581,402.76
4,29.582,402.80
4,29.583,402.83
4,29.584,402.90
4,29.585,402.91
4,29.586,402.95
4,29.587,403.00
4,29.588,403.02
4,29.589,403.05
4,29.590,403.09
4,29.591,403.15
4,29.592,403.14
4,29.593,403.20
4,29.594,403.24
4,29.595,403.25
4,29.596,403.29
4,29.597,403.31
4,29.598,403.37
4,29.599,403.40
4,29.600,403.42
4,29.601,403.44
4,29.602,403.46
4,29.603,403.52
4,29.604,403.51
4,29.605,403.51
4,29.606,403.57
4,29.607,403.60
4,29.608,403.62
4,29.609,403.64
4,29.610,403.66
4,29.611,403.69
4,29.612,403.71
4,29.613,403.72
4,29.614,403.67
4,29.615,403.76
4,29.616,403.79
4,29.617,403.80
4,29.618,403.82
4,29.619,403.82
4,29.620,403.86
4,29.621,403.85
4,29.622,403.88
4,29.623,403.87
4,29.624,403.89
4,29.625,403.91
4,29.626,403.93
4,29.627,403.96
4,29.628,403.95
4,29.629,403.97
4,29.630,403.96
4,29.631,403.97
4,29.632,404.00
4,29.633,403.99
4,29.634,404.00
4,29.635,404.01
4,29.636,404.02
4,29.637,404.03
4,29.638,404.05
4,29.639,404.04
4,29.640,404.05
4,29.641,404.03
4,29.642,404.08
4,29.643,404.04
4,29.644,404.09
4,29.645,404.10
4,29.646,404.13
4,29.647,404.12
4,29.648,404.13
4,29.649,404.12
4,29.650,404.17
4,29.651,404.18
4,29.652,404.17
4,29.653,404.16
4,29.654,404.19
4,29.655,404.19
4,29.656,404.21
4,29.657,404.20
4,29.658,404.22
4,29.659,404.23
4,29.660,404.22
4,29.661,404.24
4,29.662,404.25
4,29.663,404.25
4,29.664,404.24
4,29.665,404.26
4,29.666,404.27
4,29.667,404.26
4,29.668,404.29
4,29.669,404.29
4,29.670,404.31
4,29.671,404.31
4,29.672,404.32
4,29.673,404.34
4,29.674,404.34
4,29.675,404.33
4,29.676,404.36
4,29.677,404.33
4,29.678,404.34
4,29.679,404.39
4,29.680,404.37
4,29.681,404.38
4,29.682,404.39
4,29.683,404.39
4,29.684,404.38
4,29.685,404.40
4,29.686,404.41
4,29.687,404.40
4,29.688,404.43
4,29.689,404.43
4,29.690,404.42
4,29.691,404.43
4,29.692,404.44
4,29.693,404.45
4,29.694,404.45
4,29.695,404.47
4,29.696,404.48
4,29.697,404.48
4,29.698,404.50
4,29.699,404.49
